date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:49:19	1180/1180	---M--	200	added ('OK')	image/svg+xml	etag:%2249c-607431019360b%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/meetone.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/meetone.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:19	650/650	---M--	200	added ('OK')	image/svg+xml	etag:%2228a-607431019360b%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/mft.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/mft.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:19	4553/4553	---M--	200	added ('OK')	image/svg+xml	etag:%2211c9-607431019360b%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/miota.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/miota.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:19	3363/3363	---M--	200	added ('OK')	image/svg+xml	etag:%22d23-607431019360b%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/mith.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/mith.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:20	479/479	---M--	200	added ('OK')	image/svg+xml	etag:%221df-607431019360b%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/mnx.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/mnx.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:20	1246/1246	---M--	200	added ('OK')	image/svg+xml	etag:%224de-607431019360b%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/mnz.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/mnz.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:20	313/313	---M--	200	added ('OK')	image/svg+xml	etag:%22139-607431019360b%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/moac.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/moac.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:21	279/279	---M--	200	added ('OK')	image/svg+xml	etag:%22117-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/mod.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/mod.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:21	604/604	---M--	200	added ('OK')	image/svg+xml	etag:%2225c-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/mona.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/mona.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:21	775/775	---M--	200	added ('OK')	image/svg+xml	etag:%22307-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/msr.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/msr.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:22	615/615	---M--	200	added ('OK')	image/svg+xml	etag:%22267-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/mth.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/mth.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:22	215/215	---M--	200	added ('OK')	image/svg+xml	etag:%22d7-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/mtl.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/mtl.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:23	513/513	---M--	200	added ('OK')	image/svg+xml	etag:%22201-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/music.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/music.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:24	775/775	---M--	200	added ('OK')	image/svg+xml	etag:%22307-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/mzc.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/mzc.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:24	986/986	---M--	200	added ('OK')	image/svg+xml	etag:%223da-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/nano.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/nano.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:24	1237/1237	---M--	200	added ('OK')	image/svg+xml	etag:%224d5-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/nas.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/nas.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:25	266/266	---M--	200	added ('OK')	image/svg+xml	etag:%2210a-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/nav.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/nav.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:25	6320/6320	---M--	200	added ('OK')	image/svg+xml	etag:%2218b0-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/ncash.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/ncash.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:26	1198/1198	---M--	200	added ('OK')	image/svg+xml	etag:%224ae-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/ndz.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/ndz.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:26	1112/1112	---M--	200	added ('OK')	image/svg+xml	etag:%22458-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/nebl.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/nebl.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:27	276/276	---M--	200	added ('OK')	image/svg+xml	etag:%22114-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/neos.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/neos.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:27	476/476	---M--	200	added ('OK')	image/svg+xml	etag:%221dc-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/neu.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/neu.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:27	657/657	---M--	200	added ('OK')	image/svg+xml	etag:%22291-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/nexo.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/nexo.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:28	682/682	---M--	200	added ('OK')	image/svg+xml	etag:%222aa-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/ngc.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/ngc.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:28	324/324	---M--	200	added ('OK')	image/svg+xml	etag:%22144-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/nio.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/nio.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:28	1297/1297	---M--	200	added ('OK')	image/svg+xml	etag:%22511-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/nkn.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/nkn.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:29	632/632	---M--	200	added ('OK')	image/svg+xml	etag:%22278-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/nlc2.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/nlc2.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:29	765/765	---M--	200	added ('OK')	image/svg+xml	etag:%222fd-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/nlg.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/nlg.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:30	514/514	---M--	200	added ('OK')	image/svg+xml	etag:%22202-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/nmc.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/nmc.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:31	9197/9197	---M--	200	added ('OK')	image/svg+xml	etag:%2223ed-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/nmr.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/nmr.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:32	689/689	---M--	200	added ('OK')	image/svg+xml	etag:%222b1-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/npxs.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/npxs.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:32	751/751	---M--	200	added ('OK')	image/svg+xml	etag:%222ef-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/ntbc.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/ntbc.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:33	469/469	---M--	200	added ('OK')	image/svg+xml	etag:%221d5-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/nuls.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/nuls.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:34	648/648	---M--	200	added ('OK')	image/svg+xml	etag:%22288-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/nxs.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/nxs.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:34	869/869	---M--	200	added ('OK')	image/svg+xml	etag:%22365-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/nxt.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/nxt.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:34	860/860	---M--	200	added ('OK')	image/svg+xml	etag:%2235c-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/oax.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/oax.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:35	2093/2093	---M--	200	added ('OK')	image/svg+xml	etag:%2282d-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/ok.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/ok.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:35	840/840	---M--	200	added ('OK')	image/svg+xml	etag:%22348-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/omg.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/omg.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:35	596/596	---M--	200	added ('OK')	image/svg+xml	etag:%22254-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/omni.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/omni.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:36	1142/1142	---M--	200	added ('OK')	image/svg+xml	etag:%22476-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/one.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/one.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:36	548/548	---M--	200	added ('OK')	image/svg+xml	etag:%22224-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/ong.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/ong.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:36	366/366	---M--	200	added ('OK')	image/svg+xml	etag:%2216e-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/ont.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/ont.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:36	1755/1755	---M--	200	added ('OK')	image/svg+xml	etag:%226db-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/oot.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/oot.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:37	1000/1000	---M--	200	added ('OK')	image/svg+xml	etag:%223e8-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/ost.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/ost.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:37	725/725	---M--	200	added ('OK')	image/svg+xml	etag:%222d5-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/ox.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/ox.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:37	704/704	---M--	200	added ('OK')	image/svg+xml	etag:%222c0-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/oxt.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/oxt.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:38	1350/1350	---M--	200	added ('OK')	image/svg+xml	etag:%22546-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/part.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/part.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:38	761/761	---M--	200	added ('OK')	image/svg+xml	etag:%222f9-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/pasc.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/pasc.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:38	675/675	---M--	200	added ('OK')	image/svg+xml	etag:%222a3-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/pasl.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/pasl.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:39	683/683	---M--	200	added ('OK')	image/svg+xml	etag:%222ab-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/pax.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/pax.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:39	683/683	---M--	200	added ('OK')	image/svg+xml	etag:%222ab-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/paxg.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/paxg.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:40	671/671	---M--	200	added ('OK')	image/svg+xml	etag:%2229f-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/pay.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/pay.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:40	596/596	---M--	200	added ('OK')	image/svg+xml	etag:%22254-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/payx.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/payx.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:40	757/757	---M--	200	added ('OK')	image/svg+xml	etag:%222f5-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/pink.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/pink.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:41	1097/1097	---M--	200	added ('OK')	image/svg+xml	etag:%22449-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/pirl.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/pirl.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:41	434/434	---M--	200	added ('OK')	image/svg+xml	etag:%221b2-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/pivx.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/pivx.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:41	720/720	---M--	200	added ('OK')	image/svg+xml	etag:%222d0-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/plr.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/plr.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:42	742/742	---M--	200	added ('OK')	image/svg+xml	etag:%222e6-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/poa.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/poa.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:42	957/957	---M--	200	added ('OK')	image/svg+xml	etag:%223bd-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/poe.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/poe.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:42	893/893	---M--	200	added ('OK')	image/svg+xml	etag:%2237d-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/polis.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/polis.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:43	672/672	---M--	200	added ('OK')	image/svg+xml	etag:%222a0-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/poly.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/poly.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:43	1032/1032	---M--	200	added ('OK')	image/svg+xml	etag:%22408-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/pot.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/pot.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:44	4211/4211	---M--	200	added ('OK')	image/svg+xml	etag:%221073-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/powr.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/powr.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:44	384/384	---M--	200	added ('OK')	image/svg+xml	etag:%22180-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/ppc.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/ppc.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:44	976/976	---M--	200	added ('OK')	image/svg+xml	etag:%223d0-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/ppp.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/ppp.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:45	909/909	---M--	200	added ('OK')	image/svg+xml	etag:%2238d-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/pre.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/pre.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:45	4542/4542	---M--	200	added ('OK')	image/svg+xml	etag:%2211be-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/prl.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/prl.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:45	2415/2415	---M--	200	added ('OK')	image/svg+xml	etag:%2296f-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/pungo.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/pungo.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:46	713/713	---M--	200	added ('OK')	image/svg+xml	etag:%222c9-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/pura.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/pura.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:46	2960/2960	---M--	200	added ('OK')	image/svg+xml	etag:%22b90-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/qash.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/qash.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:46	1021/1021	---M--	200	added ('OK')	image/svg+xml	etag:%223fd-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/qiwi.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/qiwi.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:47	1794/1794	---M--	200	added ('OK')	image/svg+xml	etag:%22702-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/qlc.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/qlc.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:47	3491/3491	---M--	200	added ('OK')	image/svg+xml	etag:%22da3-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/qrl.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/qrl.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:47	695/695	---M--	200	added ('OK')	image/svg+xml	etag:%222b7-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/qsp.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/qsp.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:48	3786/3786	---M--	200	added ('OK')	image/svg+xml	etag:%22eca-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/qtum.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/qtum.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:48	308/308	---M--	200	added ('OK')	image/svg+xml	etag:%22134-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/r.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/r.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:49	675/675	---M--	200	added ('OK')	image/svg+xml	etag:%222a3-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/rads.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/rads.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:49	396/396	---M--	200	added ('OK')	image/svg+xml	etag:%2218c-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/rap.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/rap.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
